questionId,tags,ownerId,isAnswered,viewCount,answerCount,acceptedAnswerId,downVoteCount,upVoteCount,lastActivityDate,creationDate,link,title
76324003,"[java, spring-boot, datetime, avro, jsonschema]",21953823,false,33,0,,,,1684934878,1684934380,https://stackoverflow.com/questions/76324003/avro-logicaltype-for-date-is-giving-exception-java-lang-classcastexception-cl,Avro logicalType for Date is giving exception : java.lang.ClassCastException: class java.util.Date cannot be cast to class java.lang.Number
76323982,"[java, spring-boot, calculation]",21945887,true,40,2,76324633,,,1684941265,1684934231,https://stackoverflow.com/questions/76323982/is-it-possible-to-calculate-with-operands-in-order-out-of-two-arrays-merged-to-o,Is it possible to Calculate with Operands in Order out of two Arrays Merged to one?
76323925,"[java, amazon-s3, java-8]",14938579,false,14,0,,,,1684938844,1684933911,https://stackoverflow.com/questions/76323925/check-amount-of-threads-in-aws-s3-pool-using-java-sdk-v1-11-520,Check amount of threads in AWS S3 pool using Java SDK v1.11.520
76323892,[java],11381815,false,39,0,,,,1684933648,1684933648,https://stackoverflow.com/questions/76323892/java-duration-tohourspart-error-after-exe-wrapper-by-launch4j,Java - Duration.toHoursPart error after exe wrapper by Launch4j
76323797,"[java, kotlin, pdfbox]",21953745,false,30,0,,,,1684971833,1684933037,https://stackoverflow.com/questions/76323797/how-can-i-extract-data-from-a-structured-pdf-with-pdfbox,How can I extract data from a structured PDF with PDFBox?
76323753,"[java, android-studio]",21953747,false,16,0,,,,1684932722,1684932722,https://stackoverflow.com/questions/76323753/i-have-this-error-and-i-already-put-this-activity-in-the-androidmanifest-file,I have this error and I already put this activity in the androidmanifest file
76323746,"[java, google-bigquery, apache-beam]",16986712,false,22,0,,,,1684932679,1684932679,https://stackoverflow.com/questions/76323746/automatically-adding-current-timestamp-on-row-insertion-in-gcp-bigquery,Automatically Adding Current Timestamp on Row Insertion in GCP BigQuery
76323580,"[java, spring-boot, intellij-idea]",14990784,false,34,0,,,,1684932711,1684931476,https://stackoverflow.com/questions/76323580/how-to-fix-idea-services-window-not-displaying-port-information-for-spring-boot,How to fix IDEA Services window not displaying port information for Spring Boot application?
76323572,"[java, spring, logging, spring-integration]",7384417,false,22,1,,,,1684940738,1684931409,https://stackoverflow.com/questions/76323572/what-is-best-way-to-configure-logging-in-spring-integration-based-projects,What is best way to configure logging in spring integration based projects?
76323498,"[java, spring, spring-data-jpa]",21858148,false,45,1,,,,1684932459,1684930974,https://stackoverflow.com/questions/76323498/findonepredicate2-orelsenull-giving-null-during-compilation,findOne(predicate2).orElse(null) giving null during compilation
76323409,"[java, floating-point]",9056221,true,71,1,76323529,,,1684938727,1684930308,https://stackoverflow.com/questions/76323409/unexpected-behavior-for-the-decimal-places-while-convert-a-double-to-a-float-val,unexpected behavior for the decimal places while convert a Double to a Float value (floating-point precision) using BigDecimal and DecimalFormat
76323400,"[java, spring, hibernate, jpa, redis]",13270751,false,26,1,,,,1684942447,1684930275,https://stackoverflow.com/questions/76323400/how-to-fetch-lazily-initialized-collection-after-fetching-its-parent-collection,How to fetch lazily initialized collection after fetching its parent collection from cache?
76323315,"[java, android, scrollview, pinchzoom]",21953250,true,22,1,,,,1684933907,1684929754,https://stackoverflow.com/questions/76323315/android-studio-issue-using-zoom-scrollview-together,Android studio : issue using Zoom &amp; scrollview together
76323249,"[java, hibernate, junit]",21953433,false,19,0,,,,1684929383,1684929383,https://stackoverflow.com/questions/76323249/why-does-my-junit-test-for-hibernate-update-method-with-setter-only-show-1-selec,Why does my JUnit test for Hibernate update method with setter only show 1 select query?
76323246,[java],9231614,true,59,1,76323270,,,1684973036,1684929350,https://stackoverflow.com/questions/76323246/unable-to-obtain-localdate-from-temporalaccessor,Unable to obtain LocalDate from TemporalAccessor
76323225,"[java, spring, dependency-injection, spring-annotations]",14754363,true,37,1,76323269,,,1684929783,1684929174,https://stackoverflow.com/questions/76323225/how-the-dependency-class-constructor-is-invoked-before-the-dependent-class-const,How the dependency class constructor is invoked before the dependent class constructor in Spring?
76323178,"[java, spring]",10026486,false,22,0,,,,1684928768,1684928768,https://stackoverflow.com/questions/76323178/how-to-intercept-requests-using-feignclient,How to intercept requests using FeignClient
76323165,"[java, android, api, android-studio, image-generation]",19957786,false,13,0,,,,1684928684,1684928684,https://stackoverflow.com/questions/76323165/i-am-using-an-image-generator-api-in-my-app-but-it-is-not-working-in-mobile-but,I am using an Image generator api in my app but it is not working in mobile but it is working in android studio emulator (pixel 6 pro api 32)
76323152,"[java, spring, spring-boot, hibernate, spring-mvc]",19826767,false,47,0,,,,1684928986,1684928636,https://stackoverflow.com/questions/76323152/unsatisfied-dependency-expressed-through-constructor-parameter-0-error-creating,Unsatisfied dependency expressed through constructor parameter 0: Error creating bean with name &#39;appUserRepository&#39;
76323125,"[java, javafx, model-view-controller]",16606189,false,58,0,,,,1684928414,1684928414,https://stackoverflow.com/questions/76323125/how-do-we-implement-mvc-with-javafx-without-fxml-general-best-practices-with,How do we implement MVC with JavaFX without FXML ? (general best practices with JavaFX)
76323122,"[java, jasper-reports, dynamic-reports]",21953206,false,16,0,,,,1684928372,1684928372,https://stackoverflow.com/questions/76323122/dynamicreports-pagebreak,DynamicReports - pageBreak
76323099,"[java, gradle]",9857674,true,46,2,,,,1684931705,1684928191,https://stackoverflow.com/questions/76323099/exclude-certain-test-classes-from-a-gradle-submodule,Exclude certain test classes from a Gradle submodule
76323083,"[java, maven, wildfly, elytron]",12932024,false,14,0,,,,1684928027,1684928027,https://stackoverflow.com/questions/76323083/how-to-access-an-already-existing-credential-store-and-retrieving-a-password-in,How to access an already existing credential-store and retrieving a password in Wildfly-elytron
76323077,"[java, spring-boot, oauth-2.0, spring-webclient]",4702372,false,22,0,,,,1684928035,1684927964,https://stackoverflow.com/questions/76323077/unable-to-call-oauth2-protected-rest-api-using-springboot3-and-webclient,Unable to call OAUTH2 protected REST API using springboot3 and webclient
76323071,"[java, spring, dependency-injection, annotations, ioc-container]",14754363,true,26,2,76323116,,,1684928984,1684927918,https://stackoverflow.com/questions/76323071/does-getbean-method-share-the-beans-for-different-instances-of-the-bean,Does getbean() method share the beans for different instances of the bean?
76323042,"[java, reactjs, angular]",21953241,false,22,0,,,,1685351538,1684927702,https://stackoverflow.com/questions/76323042/dynamic-query-convert-into-normal-query,dynamic query convert into normal query
76323031,"[java, android, xml, android-recyclerview, onclicklistener]",21891637,false,20,1,,,,1684928608,1684927625,https://stackoverflow.com/questions/76323031/app-crashes-on-adding-setonclicklistener-on-button-of-dialogbox-dialog-box-pop,App crashes on adding setOnClickListener on button of dialogbox. [Dialog box pops by click on floating action button]
76323022,"[java, windows, javafx, keystore, jpackage]",8377722,true,38,1,76323423,,,1684930850,1684927537,https://stackoverflow.com/questions/76323022/can-not-open-windows-my-keystore-when-using-jpackage,Can not open Windows-MY keystore when using jpackage
76322989,"[java, spring-boot, jodatime, java-time, jackson-databind]",8548451,false,28,0,,,,1684930728,1684927222,https://stackoverflow.com/questions/76322989/how-to-resolve-the-jodatime-serailization-issue-with-kafka,How to resolve the JodaTime serailization issue with kafka?
76322906,"[java, maven, visual-studio-code, tomcat9]",694740,false,41,1,,,,1684981349,1684926603,https://stackoverflow.com/questions/76322906/using-vscode-adoption-of-on-the-fly-changes-made-to-a-dependent-java-project-by,"Using VSCODE, adoption of on-the-fly changes made to a dependent Java project by another project deployed on Tomcat"
76322796,"[java, class, oop]",20899822,false,12,0,,,,1684925948,1684925948,https://stackoverflow.com/questions/76322796/reading-csv-file-data-to-create-a-user-class-object-with-id-location-and-age-a,"Reading CSV file data to create a User Class object with ID, location, and age attributes in Java using OOP principles"
76322741,"[java, android]",2299040,true,15,1,76323259,,,1684929450,1684925665,https://stackoverflow.com/questions/76322741/how-to-view-file-saved-via-content-content-resolver,how to view file saved via content Content Resolver
76322693,"[java, mouse, awtrobot]",3000765,false,36,0,,,,1685041691,1684925317,https://stackoverflow.com/questions/76322693/robot-doesnt-move-mouse-in-java-on-chromebook,Robot doesn&#39;t move mouse in Java on Chromebook
76322628,"[java, spring-boot, integration-testing, spring-kafka, testcontainers]",19895423,false,48,1,,,,1685027054,1684924832,https://stackoverflow.com/questions/76322628/integration-tests-with-kafka-and-testcontainers,Integration tests with Kafka and Testcontainers
76322603,"[java, sql, spring-boot, couchbase, sql++]",19589178,true,20,1,,,,1684933550,1684924655,https://stackoverflow.com/questions/76322603/how-to-pass-parameter-to-couchbase-query-with-query-annotation,How to pass parameter to Couchbase query with @Query annotation?
76322573,"[java, c++, memory-leaks, java-native-interface, visual-studio-2019]",7168877,true,82,2,,,,1685069360,1684924403,https://stackoverflow.com/questions/76322573/how-to-debug-a-dll-that-is-being-used-from-java-through-jni,How to debug a DLL that is being used from Java through JNI
76322571,"[java, spring, spring-boot, encoding, undertow]",896815,false,35,0,,,,1684924400,1684924400,https://stackoverflow.com/questions/76322571/non-control-character-in-cookie-header-rejected-by-undertow,Non-control character in cookie header rejected by undertow
76322526,"[java, eclipse, maven, rdf4j, javaimports]",3405484,true,22,2,,,,1685610082,1684924075,https://stackoverflow.com/questions/76322526/how-to-look-for-the-maven-repository-of-a-particular-class-or-package,How to look for the maven repository of a particular class or package
76322520,"[java, mysql, spring-boot, spring-data-jpa, hibernate-criteria]",10370935,false,24,0,,,,1684924068,1684924068,https://stackoverflow.com/questions/76322520/how-to-make-query-to-criteria-query,how to make @query to criteria query
76322499,"[java, kotlin, micronaut]",10738536,true,32,1,,,,1685091499,1684923898,https://stackoverflow.com/questions/76322499/micronauts-cacheable-annotation-ttl-and-retention-policy,Micronaut&#39;s @Cacheable annotation TTL and Retention-Policy
76322485,"[java, ruby, sass, rubygems, jruby]",6365071,false,22,0,,,,1684935338,1684923814,https://stackoverflow.com/questions/76322485/how-should-i-resolve-loaderror-for-java-util-list-in-jruby,How should I resolve LoadError for java/util/List in JRuby?
76322484,"[java, windows]",11864960,false,37,1,,,,1684943150,1684923807,https://stackoverflow.com/questions/76322484/how-to-get-the-email-address-of-the-windows-logged-in-user-using-a-java-program,How to get the email address of the windows logged in user using a java program?
76322413,"[java, algorithm, minecraft]",11871723,false,50,0,,,,1684931135,1684923266,https://stackoverflow.com/questions/76322413/how-do-i-calculate-how-often-i-have-to-buy-two-items-to-craft-the-max-amount,How do I calculate how often I have to buy two items to craft the max amount?
76322343,"[java, javafx]",17933837,true,40,1,76326370,,,1684953368,1684922719,https://stackoverflow.com/questions/76322343/how-do-i-have-a-javafx-textfield-width-grow-dynamically,How do I have a javafx TextField width grow dynamically?
76322304,"[java, socket.io, netty-socketio]",18207110,false,9,0,,,,1684922496,1684922496,https://stackoverflow.com/questions/76322304/java-netty-socket-io-max-http-content-length,Java netty socket.io - Max Http Content Length
76322267,[java],21952519,false,37,2,,,,1684923486,1684922237,https://stackoverflow.com/questions/76322267/how-to-move-a-ball-in-a-square-path,How to move a ball in a square path
76322225,"[java, authentication, exception, google-api, gmail-api]",20312791,false,55,0,,,,1684921948,1684921948,https://stackoverflow.com/questions/76322225/gmail-api-throws-exception-after-getting-authorization,Gmail API throws exception after getting authorization
76322217,"[java, apache-poi, docx]",10663941,false,35,0,,,,1684921912,1684921912,https://stackoverflow.com/questions/76322217/replace-text-placeholder-in-docx-with-mergefield-and-apache-poi,Replace text/placeholder in DOCX with MergeField and Apache POI
76322184,"[java, apache-spark]",11246856,true,11,1,,,,1684956393,1684921660,https://stackoverflow.com/questions/76322184/method-fit-alsmodel-not-found,method fit ALSModel not found
76322171,"[java, arrays, sorting, quicksort]",17560891,true,43,1,76324361,,,1685028032,1684921544,https://stackoverflow.com/questions/76322171/home-rolled-quicksort-algorithm-throwing-stack-overflow-exception-finding-next,Home-rolled Quicksort algorithm throwing stack overflow exception: finding next location of pivot in partition method
76322065,"[java, selenium-webdriver, testng]",368907,false,32,1,,,,1685000494,1684920784,https://stackoverflow.com/questions/76322065/teardown-method-does-not-get-executed-if-there-is-error-in-test,Teardown method does not get executed if there is error in test
76321973,"[java, android, exoplayer, exoplayer2.x, 360-virtual-reality]",21678994,false,13,0,,,,1685023742,1684920173,https://stackoverflow.com/questions/76321973/build-an-stereoscopic-player-in-android-with-exoplayer,Build an Stereoscopic player in Android with Exoplayer
76321906,"[java, spring, jpa, testng, h2]",8954702,true,26,1,76322181,,,1684921618,1684919742,https://stackoverflow.com/questions/76321906/spring-and-testng-datajpatest-does-not-run-attributeconverters-for-convert-ann,Spring and TestNG @DataJpaTest does not run AttributeConverters for @Convert annotated attributes
76321827,"[java, mongodb, spring-boot, maven, insomnia]",20174493,true,27,1,76322019,,,1685000822,1684919200,https://stackoverflow.com/questions/76321827/cluster-description-not-yet-available-why,"Cluster description not yet available, why?"
76321818,"[java, collections, set, treeset]",12528876,false,43,0,,,,1684920679,1684919140,https://stackoverflow.com/questions/76321818/when-i-am-using-setstring-ts-new-treesetcomparatorreverseorder-it-is,When I am using Set&lt;String&gt; ts = new TreeSet&lt;&gt;(Comparator::reverseOrder); it is giving compiler error
76321814,"[java, javafx, fxml, fxmlloader]",21146242,true,81,1,76323154,,,1684929477,1684919126,https://stackoverflow.com/questions/76321814/i-need-help-to-fix-a-program-in-java-fx-that-gives-me-exceptions,I need help to fix a program in java fx that gives me exceptions
76321785,"[java, spring-boot, annotations, lombok, modelmapper]",14889133,false,25,1,,,,1684920091,1684918942,https://stackoverflow.com/questions/76321785/why-im-always-getting-modelmapper-is-null-when-%c4%b1-use-noargsconstructor-in-mana,Why I&#39;m always getting ModelMapper is Null when ı use @NoArgsConstructor in Manager Classes in Spring boot
76321731,"[java, spring, spring-webflux, reactive-programming, project-reactor]",9973101,true,40,1,76321788,,,1684919044,1684918580,https://stackoverflow.com/questions/76321731/returning-monoobject-instead-of-monovoid,Returning Mono&lt;Object&gt; instead of Mono&lt;Void&gt;
76321632,"[java, gradle, android-gradle-plugin, build.gradle, java-11]",15923561,false,12,0,,,,1684917822,1684917822,https://stackoverflow.com/questions/76321632/ant-task-wsgen-fails-with-jdk11,Ant task wsgen fails with JDK11
76321626,"[java, image, url, bytearrayinputstream]",8829202,false,19,0,,,,1684917811,1684917811,https://stackoverflow.com/questions/76321626/byte-array-image-into-image-url-in-response-parameter-java,Byte array image into image url in response parameter java
76321411,"[java, maven, quarkus]",10878999,false,41,0,,,,1685022683,1684916135,https://stackoverflow.com/questions/76321411/failed-to-execute-goal-io-quarkus-platformquarkus-maven-plugin2-6-1-finaldev,Failed to execute goal io.quarkus.platform:quarkus-maven-plugin:2.6.1.Final:dev
76321380,"[java, android, flutter, kotlin, telephonymanager]",21951971,false,21,0,,,,1684915849,1684915849,https://stackoverflow.com/questions/76321380/how-to-fix-phone-account-handle-not-enabled-error-when-attempting-to-add-incom,How to fix &#39;Phone Account Handle not enabled&#39; error when attempting to add incoming calls(system managed) to Android app
76321337,"[java, security, wildfly, credentials]",1925356,false,17,0,,,,1684915531,1684915531,https://stackoverflow.com/questions/76321337/problems-storing-a-password-programmatically-in-the-crednetial-store-of-wildfly,"Problems storing a password programmatically in the crednetial store of WildFly, versions 17 and 21"
76321316,"[java, jenkins, agent, remoting]",21951981,false,13,0,,,,1684915345,1684915345,https://stackoverflow.com/questions/76321316/exchange-data-between-jenkins-agents,Exchange data between jenkins agents
76321286,"[java, spring-boot, jooq]",10533012,true,35,1,76323592,,,1684974267,1684915098,https://stackoverflow.com/questions/76321286/how-to-properly-add-values-to-storequery-for-every-row-in-visitlistener-in-jooq,How to properly add values to StoreQuery for every row in VisitListener in jOOQ?
76321281,"[java, postgresql, hibernate, jpa, bit-manipulation]",2267617,true,28,1,76333368,,,1685024678,1684915062,https://stackoverflow.com/questions/76321281/how-to-handle-postgres-varbit-type-in-jpa,How to handle Postgres&#39; VARBIT type in JPA?
76321269,"[javascript, java, for-loop, spring-boot-maven-plugin]",20210199,false,21,0,,,,1684914989,1684914989,https://stackoverflow.com/questions/76321269/is-there-any-kind-of-answers-for-seating-arrangement-like-fav-ticket-booking-web,Is there any kind of answers for seating arrangement like fav ticket booking websites
76321194,"[java, selenium-webdriver]",611315,true,30,1,76322092,,,1684922034,1684914377,https://stackoverflow.com/questions/76321194/fluent-wait-in-selenium-is-returning-no-such-element-exception,Fluent Wait in Selenium is returning No Such element exception
76321170,"[java, configuration, package]",5519012,false,27,0,,,,1684914235,1684914235,https://stackoverflow.com/questions/76321170/create-shared-config-class-between-two-java-packages,Create shared config class between two Java packages
76321075,"[java, html, postgresql, playframework, playframework-2.8]",11879842,false,34,2,,,,1684990448,1684913461,https://stackoverflow.com/questions/76321075/nullpointerexception-while-passing-inputs-from-scala-html-to-controller-as-form,NullPointerException while Passing inputs from scala.html to Controller as form in Play framework(2.8.*) Java
76321032,[java],21859885,false,36,0,,,,1684913069,1684913069,https://stackoverflow.com/questions/76321032/how-to-get-string-field-in-java-column,How to get String field in java column?
76321006,"[java, wildfly, load-balancing, infinispan]",6561309,false,19,0,,,,1684912796,1684912796,https://stackoverflow.com/questions/76321006/wilfly-cluster-and-jsessionid,WilFly Cluster and JSESSIONID
76321003,"[java, linux, ubuntu, installation, archive]",6927804,true,53,2,76321646,,,1684917897,1684912779,https://stackoverflow.com/questions/76321003/install-jdk-on-linux-with-tar-gz-archive,Install JDK on Linux with .tar.gz archive
76320949,"[java, influxdb]",21951708,false,8,0,,,,1684912374,1684912374,https://stackoverflow.com/questions/76320949/how-to-delete-data-in-influxdb2-0,how to delete data in influxdb2.0?
76320930,"[java, wildfly, load-balancing, infinispan]",6561309,false,15,0,,,,1684912238,1684912238,https://stackoverflow.com/questions/76320930/wildfly-cluster-marshallableuserobject,WildFly Cluster MarshallableUserObject
76320910,"[java, android, android-studio, intellij-idea, intellij-plugin]",21858798,false,15,0,,,,1684912055,1684912055,https://stackoverflow.com/questions/76320910/i-want-to-know-how-and-what-libraries-used-in-creating-android-studio-profiler-p,I want to know how and what libraries used in creating android studio profiler plugin
76320908,"[java, spring-boot, constraints, vehicle-routing, jsprit]",21640225,false,21,0,,,,1684912005,1684912005,https://stackoverflow.com/questions/76320908/in-direct-sequence-relation-in-jsprit,in_direct_sequence relation in jsprit
76320907,"[java, spring-boot, security, checkmarx]",21947386,false,31,1,,,,1685053928,1684911981,https://stackoverflow.com/questions/76320907/how-to-sanitize-httpservletrequest-getquerystring-for-checkmarx-reflected-xss,How to Sanitize httpServletRequest.getQueryString() for CheckMarx Reflected XSS vulnerability in Spring Boot?
76320876,"[java, android, android-recyclerview, android-room]",21397111,false,17,0,,,,1684911685,1684911685,https://stackoverflow.com/questions/76320876/how-can-i-optimize-recyclerview-loading-when-using-android-room-database-and-pag,How can I optimize RecyclerView loading when using Android Room database and Paging 3 library?
76320875,"[java, selenium-webdriver, intellij-idea]",21273632,false,18,0,,,,1684915238,1684911655,https://stackoverflow.com/questions/76320875/need-to-disable-save-password-popup-while-testing-the-page-with-selenide,Need to disable &quot;Save password?&quot; popup while testing the page with selenide
76320729,"[java, parsing, powerpoint, apache-tika, tika-server]",6749289,false,46,0,,,,1684910485,1684910485,https://stackoverflow.com/questions/76320729/tika-parser-is-treating-pptx-text-content-as-embedded-image,Tika Parser is treating .pptx text content as embedded image
76320727,[java],19936461,false,38,0,,,,1684910475,1684910475,https://stackoverflow.com/questions/76320727/list-of-or-arrays-aslist-or-collections-singletonlist,List.of() or Arrays.asList() or Collections.singletonList()
76320702,"[java, azure, unit-testing, junit, spring-test-mvc]",12063243,false,30,0,,,,1684910279,1684910279,https://stackoverflow.com/questions/76320702/my-units-tests-are-working-on-my-local-but-i-am-getting-error-in-the-azure-dev,"My units tests are working on my local , but I am getting error in the azure dev-ops pipeline"
76320619,"[java, makefile, gson, classpath]",13700145,false,14,1,,,,1684928791,1684909638,https://stackoverflow.com/questions/76320619/makefile-cp-gson-jar-only-working-once-how-do-i-use-the-class-path-for-multipl,Makefile -cp gson.jar only working once. How do I use the class path for multiple .java?
76320574,"[java, rabbitmq, vert.x]",20917525,false,19,0,,,,1684909210,1684909210,https://stackoverflow.com/questions/76320574/how-to-get-the-data-consumed-by-the-consumer-in-rabbitmq-queues,How to get the data consumed by the consumer in RabbitMQ Queues
76320403,"[java, android, nfc]",21935944,false,22,0,,,,1684931651,1684907172,https://stackoverflow.com/questions/76320403/check-if-my-nfc-codings-are-correct-for-storing-user-data-with-getting-user-deta,check if my NFC codings are correct for storing user data with getting user details into edit user details with storing data on NFC chip
76320370,[java],811335,true,94,4,,,,1685088617,1684906765,https://stackoverflow.com/questions/76320370/how-to-store-references-of-different-class-types-in-an-array,How to store references of different class types in an array
76320265,"[java, keyword]",21951133,false,45,0,,,,1684906846,1684905456,https://stackoverflow.com/questions/76320265/what-is-the-use-of-java-underscore-keyword,What is the use of Java Underscore Keyword?
76320227,"[java, authentication, http, header, guacamole]",4045473,false,12,0,,,,1684904967,1684904967,https://stackoverflow.com/questions/76320227/securing-guacamole-http-header-authentication,Securing Guacamole HTTP header authentication
76320198,"[javascript, java, json]",21951087,false,32,0,,,,1684905838,1684904375,https://stackoverflow.com/questions/76320198/how-to-i-convert-the-following-value-to-a-json-object,How to I convert the following value to a JSON object?
76320192,"[java, eclipse, swing, video, jframe]",21951048,false,52,0,,,,1684907926,1684904260,https://stackoverflow.com/questions/76320192/how-do-i-add-a-video-to-my-java-eclipse-project-and-display-it-on-a-jframe-using,How do I add a video to my Java Eclipse project and display it on a JFrame using Swing?
76320132,"[java, performance, batch-file, web-applications, scheduled-tasks]",5319195,false,15,0,,,,1684903047,1684903047,https://stackoverflow.com/questions/76320132/oracle-database-connection-performance-dropped-to-bottom-causing-severe-perform,"Oracle database connection performance dropped to bottom, causing severe performance issues in web application and scheduler job failures"
76320108,"[java, spring-transactions, spring-async]",873597,false,26,0,,,,1685332302,1684902603,https://stackoverflow.com/questions/76320108/need-to-speed-up-method-marked-with-transactionalpropagation-propagation-mand,Need to speed up method marked with @Transactional(propagation =Propagation.MANDATORY)
76320104,"[java, spring, hibernate, hql, jodatime]",3764965,false,46,0,,,,1684910399,1684902550,https://stackoverflow.com/questions/76320104/how-to-cast-as-a-custom-type-in-hibernate,How to cast as a custom type in Hibernate?
76320064,"[java, validation, try-catch, simpledateformat, parseexception]",21950900,false,97,1,,,,1685238938,1684901780,https://stackoverflow.com/questions/76320064/why-parseexception-is-not-caught,Why ParseException is not caught?
76320055,"[java, maven, dependency-management]",2007533,true,32,1,76320344,,,1684920726,1684901661,https://stackoverflow.com/questions/76320055/adding-dependency-to-multi-module-maven-project-in-my-application,Adding dependency to multi module maven project in my application
76320031,"[java, arrays, graphics]",21182729,false,16,0,,,,1684901252,1684901252,https://stackoverflow.com/questions/76320031/why-are-the-rectangles-not-being-drawn-in-the-correct-place-on-my-battleship-gri,Why are the rectangles not being drawn in the correct place on my Battleship grid?
76320010,[java],21879180,false,59,0,,,,1684910468,1684900758,https://stackoverflow.com/questions/76320010/how-can-i-to-get-a-real-address-of-java-object,how can i to get a real address of java object
76319918,[java],21950782,true,91,4,,,,1684910475,1684898893,https://stackoverflow.com/questions/76319918/java-confusion-why-is-the-value-of-c-8-instead-of-9,Java confusion: Why is the value of c 8 instead of 9?
76319801,"[java, android, kotlin, lib, android-app-bundle]",14942248,false,28,0,,,,1684896691,1684896493,https://stackoverflow.com/questions/76319801/android-app-how-to-load-vendor-lib64-libname-so,Android app how to load /vendor/lib64/libname.so
76319782,[java],21486232,false,44,1,,,,1684909176,1684896101,https://stackoverflow.com/questions/76319782/java-read-csv-file-with-scanner-didnt-work,"JAVA read csv file with scanner, didn&#39;t work"
76319637,[java],17424919,false,33,1,,,,1684911847,1684893574,https://stackoverflow.com/questions/76319637/how-to-void-the-urlclassloader-conflict,How to void the URLClassLoader conflict?
76319597,"[java, jfr]",2880970,true,38,1,76353891,,,1685318357,1684892760,https://stackoverflow.com/questions/76319597/how-can-i-programmatically-check-if-jfr-is-recording,How can I programmatically check if JFR is recording?
76319447,"[javascript, java, android, angularjs]",21950030,false,23,0,,,,1684889317,1684889317,https://stackoverflow.com/questions/76319447/comment-initialiser-une-listdynamic-sans-erreur-dans-flutter,Comment initialiser une List&lt;dynamic&gt; sans erreur dans Flutter?
76319420,"[java, android, gps]",21533894,false,41,1,,,,1684891913,1684888876,https://stackoverflow.com/questions/76319420/check-if-the-current-location-is-within-a-10-meter-radius-of-the-target-coordina,Check if the current location is within a 10-meter radius of the target coordinates?
76319321,"[java, postgresql, maven]",15828895,true,37,2,,,,1684923584,1684886814,https://stackoverflow.com/questions/76319321/how-do-i-install-my-postgres-driver-properly-in-java-i-get-java-lang-classnotfo,How do I install my Postgres driver properly in Java? I get java.lang.ClassNotFoundException: org.postgresql.Driver from &quot;java Main&quot;
76319248,"[java, spring, spring-boot, openapi, openapi-generator]",9989781,false,38,0,,,,1684885158,1684885158,https://stackoverflow.com/questions/76319248/openapi-generator-how-to-generate-method-with-spring-paging-and-sorting,OpenAPI generator How to generate method with Spring paging and sorting
76319177,"[java, testing, project, execute]",21937050,true,30,1,76319293,,,1684886112,1684883785,https://stackoverflow.com/questions/76319177/why-does-java-execute-all-files-in-folder-including-closed-ones,"Why does Java execute all files in folder, including closed ones?"
76319131,[java],10565413,false,39,0,,,,1684896544,1684882999,https://stackoverflow.com/questions/76319131/how-to-intercept-network-traffic-with-url-seturlstreamhandlerfactory-on-a-proces,How to intercept network traffic with URL.setURLStreamHandlerFactory on a Process?
76319115,"[java, docker, selenium-webdriver, dockerfile, remotewebdriver]",14769635,true,40,1,76326462,,,1684953046,1684882598,https://stackoverflow.com/questions/76319115/java-selenium-inside-docker-imageselenium-standalone-base-image,Java Selenium Inside Docker image(Selenium/standalone base image)
76319072,"[java, bouncycastle]",21949945,false,25,0,,,,1684881831,1684881831,https://stackoverflow.com/questions/76319072/cannot-pass-this-issue-the-constructor-jcekeytransenvelopedrecipientpublickey,Cannot pass this issue: The constructor JceKeyTransEnvelopedRecipient(PublicKey) is undefined
76319061,"[java, algorithm, sorting]",20028825,false,58,2,,,,1684919909,1684881729,https://stackoverflow.com/questions/76319061/overlap-in-sorting-algorithm,Overlap in sorting algorithm
76319043,"[java, google-app-engine, google-eclipse-plugin]",21949861,false,23,0,,,,1685030592,1684881430,https://stackoverflow.com/questions/76319043/error-installing-plugin-google-cloud-tools-for-eclipse-1-8-4-ubuntu,Error installing plugin Google Cloud Tools for eclipse 1.8.4 (ubuntu)
76319001,"[java, https, ssl-certificate, keystore, x509]",64895,false,24,0,,,,1684880757,1684880757,https://stackoverflow.com/questions/76319001/java-keystore-imported-certificate-chain-is-untrusted,Java keystore - Imported certificate chain is untrusted
76318850,"[java, spring-boot, apache, reverse-proxy, http-status-code-503]",19062456,false,33,0,,,,1684878473,1684878473,https://stackoverflow.com/questions/76318850/i-want-to-deploy-locally-a-springboot-app-on-ubuntu-terminal-with-apache-server,"I want to deploy locally a SpringBoot app on Ubuntu Terminal with Apache Server 2, but it encounters an error"
76318817,"[java, spring-boot, jpa, spring-data-jpa, spring-data]",7836976,false,27,0,,,,1684909711,1684878008,https://stackoverflow.com/questions/76318817/build-single-object-for-save-with-jpa-instead-of-multiple-saves-and-updates,Build single object for save with JPA instead of multiple saves and updates
76318785,"[java, queue, activemq-artemis, purge]",13034566,true,28,1,76318906,,,1684880154,1684877477,https://stackoverflow.com/questions/76318785/how-to-purge-a-queue-in-activemq-artemis-programmatically-using-java,How to purge a queue in ActiveMQ Artemis programmatically using Java?
76318688,"[java, html-escape-characters]",6508474,true,52,2,,,,1684933561,1684876478,https://stackoverflow.com/questions/76318688/escape-html-in-java-using-entity-numbers-instead-of-names,Escape html in java using entity numbers instead of names
76318685,"[java, gradle, intellij-idea]",19476026,false,12,0,,,,1684876465,1684876465,https://stackoverflow.com/questions/76318685/unnamed-module-problem-with-a-library-in-gradle,unnamed module problem with a library in gradle
